customer_id,company_name,plan,mrr,start_date,status,tenure_months,seats,industry,avg_dau,login_days_30,features_used,support_tickets,tenure_score,usage_score,feature_score,support_score,health_score,health_status,churn_probability
cust_1803,Company_1803,starter,299,2023-01-06,active,1,1,SaaS,1.3,5,2,0,2.083333333333333,7.5,10.0,20.0,39.6,Critical,0.604
cust_2751,Company_2751,growth,799,2023-09-03,active,8,2,Other,1.3,2,2,2,16.666666666666664,3.0,10.0,10.0,39.7,Critical,0.603
cust_323,Company_323,starter,299,2023-11-27,active,2,2,Healthcare,4.2,7,8,5,4.166666666666666,10.5,25.0,0.0,39.7,Critical,0.603
cust_291,Company_291,growth,799,2023-09-01,active,4,4,Finance,1.1,1,2,0,8.333333333333332,1.5,10.0,20.0,39.8,Critical,0.602
cust_1403,Company_1403,growth,799,2023-07-16,active,9,1,Ecommerce,6.0,4,1,2,18.75,6.0,5.0,10.0,39.8,Critical,0.602
cust_677,Company_677,growth,799,2023-02-25,active,5,4,Ecommerce,6.3,3,8,5,10.416666666666668,4.5,25.0,0.0,39.9,Critical,0.601
cust_1086,Company_1086,starter,299,2023-09-03,active,5,5,Finance,6.5,3,1,0,10.416666666666668,4.5,5.0,20.0,39.9,Critical,0.601
cust_1317,Company_1317,enterprise,4999,2023-03-11,active,6,31,SaaS,3.5,5,3,3,12.5,7.5,15.0,5.0,40.0,Critical,0.6
cust_2961,Company_2961,growth,799,2023-06-26,active,22,1,Ecommerce,5.8,0,2,3,25.0,0.0,10.0,5.0,40.0,Critical,0.6
cust_640,Company_640,starter,299,2023-07-06,active,13,3,Finance,4.8,0,2,3,25.0,0.0,10.0,5.0,40.0,Critical,0.6
cust_2368,Company_2368,starter,299,2023-07-15,active,17,4,Ecommerce,1.0,0,3,4,25.0,0.0,15.0,0.0,40.0,Critical,0.6
cust_1998,Company_1998,growth,799,2023-03-06,active,1,5,Ecommerce,3.0,12,4,4,2.083333333333333,18.0,20.0,0.0,40.1,Critical,0.599
cust_2002,Company_2002,growth,799,2023-04-30,active,7,4,SaaS,3.7,7,1,2,14.583333333333334,10.5,5.0,10.0,40.1,Critical,0.599
cust_2077,Company_2077,starter,299,2023-08-14,active,2,2,Ecommerce,0.9,14,2,3,4.166666666666666,21.0,10.0,5.0,40.2,Critical,0.598
cust_2128,Company_2128,starter,299,2023-04-17,active,2,2,Ecommerce,8.6,4,8,3,4.166666666666666,6.0,25.0,5.0,40.2,Critical,0.598
cust_1855,Company_1855,pro,1999,2023-01-09,active,10,3,Healthcare,8.9,3,3,5,20.833333333333336,4.5,15.0,0.0,40.3,Critical,0.597
cust_2166,Company_2166,pro,1999,2023-12-22,active,3,2,SaaS,2.4,6,7,4,6.25,9.0,25.0,0.0,40.3,Critical,0.597
cust_978,Company_978,growth,799,2023-09-04,active,3,4,Ecommerce,2.0,6,1,0,6.25,9.0,5.0,20.0,40.3,Critical,0.597
cust_1974,Company_1974,growth,799,2023-08-28,active,4,1,SaaS,7.6,8,4,4,8.333333333333332,12.0,20.0,0.0,40.3,Critical,0.597
cust_274,Company_274,starter,299,2023-11-21,active,5,3,Finance,1.5,0,5,3,10.416666666666668,0.0,25.0,5.0,40.4,Critical,0.596
cust_719,Company_719,starter,299,2023-12-23,active,5,2,Other,9.5,0,5,3,10.416666666666668,0.0,25.0,5.0,40.4,Critical,0.596
cust_1656,Company_1656,pro,1999,2023-11-22,active,6,5,Finance,5.2,2,7,4,12.5,3.0,25.0,0.0,40.5,Critical,0.595
cust_2618,Company_2618,enterprise,4999,2023-12-14,active,1,18,Finance,7.3,9,8,5,2.083333333333333,13.5,25.0,0.0,40.6,Critical,0.594
cust_22,Company_22,pro,1999,2023-07-28,active,7,4,Finance,4.5,14,1,5,14.583333333333334,21.0,5.0,0.0,40.6,Critical,0.594
cust_2873,Company_2873,growth,799,2023-08-23,active,1,5,Other,1.8,9,8,4,2.083333333333333,13.5,25.0,0.0,40.6,Critical,0.594
cust_1242,Company_1242,pro,1999,2023-05-08,active,2,2,Healthcare,2.2,1,6,2,4.166666666666666,1.5,25.0,10.0,40.7,Critical,0.593
cust_371,Company_371,pro,1999,2023-10-08,active,3,5,Healthcare,7.2,13,3,4,6.25,19.5,15.0,0.0,40.8,Critical,0.5920000000000001
cust_1476,Company_1476,pro,1999,2023-06-24,active,9,1,Healthcare,8.5,8,2,5,18.75,12.0,10.0,0.0,40.8,Critical,0.5920000000000001
cust_1567,Company_1567,pro,1999,2023-11-13,active,3,4,Finance,8.0,3,2,0,6.25,4.5,10.0,20.0,40.8,Critical,0.5920000000000001
cust_815,Company_815,growth,799,2023-03-17,active,4,2,Finance,2.2,5,5,4,8.333333333333332,7.5,25.0,0.0,40.8,Critical,0.5920000000000001
cust_828,Company_828,growth,799,2023-10-10,active,3,5,SaaS,5.4,13,2,3,6.25,19.5,10.0,5.0,40.8,Critical,0.5920000000000001
cust_1600,Company_1600,starter,299,2023-02-04,active,5,5,Ecommerce,9.4,7,2,2,10.416666666666668,10.5,10.0,10.0,40.9,Critical,0.591
cust_270,Company_270,starter,299,2023-07-19,active,22,3,Healthcare,7.7,4,2,4,25.0,6.0,10.0,0.0,41.0,Critical,0.59
cust_2549,Company_2549,starter,299,2023-06-11,active,21,1,Finance,5.9,4,2,5,25.0,6.0,10.0,0.0,41.0,Critical,0.59
cust_1923,Company_1923,pro,1999,2023-03-06,active,7,1,Finance,6.4,1,7,5,14.583333333333334,1.5,25.0,0.0,41.1,Critical,0.589
cust_2082,Company_2082,pro,1999,2023-02-12,active,7,1,SaaS,2.9,1,3,2,14.583333333333334,1.5,15.0,10.0,41.1,Critical,0.589
cust_524,Company_524,starter,299,2023-10-18,active,2,2,SaaS,2.5,8,8,5,4.166666666666666,12.0,25.0,0.0,41.2,Critical,0.588
cust_1975,Company_1975,pro,1999,2023-10-10,active,3,5,Finance,6.0,10,4,5,6.25,15.0,20.0,0.0,41.3,Critical,0.5870000000000001
cust_109,Company_109,growth,799,2023-08-24,active,9,4,Finance,6.9,5,2,3,18.75,7.5,10.0,5.0,41.3,Critical,0.5870000000000001
cust_2774,Company_2774,starter,299,2023-12-04,active,10,3,Other,7.6,7,1,3,20.833333333333336,10.5,5.0,5.0,41.3,Critical,0.5870000000000001
cust_2969,Company_2969,starter,299,2023-02-18,active,3,3,Finance,8.4,10,4,5,6.25,15.0,20.0,0.0,41.3,Critical,0.5870000000000001
cust_393,Company_393,pro,1999,2023-05-13,active,24,1,Finance,0.8,1,3,4,25.0,1.5,15.0,0.0,41.5,Critical,0.585
cust_767,Company_767,pro,1999,2023-03-02,active,13,4,Healthcare,4.9,1,3,4,25.0,1.5,15.0,0.0,41.5,Critical,0.585
cust_2121,Company_2121,pro,1999,2023-12-20,active,16,1,Healthcare,5.8,1,1,2,25.0,1.5,5.0,10.0,41.5,Critical,0.585
cust_1368,Company_1368,growth,799,2023-11-11,active,24,4,SaaS,4.9,1,2,3,25.0,1.5,10.0,5.0,41.5,Critical,0.585
cust_120,Company_120,starter,299,2023-02-02,active,21,3,Healthcare,1.6,1,1,2,25.0,1.5,5.0,10.0,41.5,Critical,0.585
cust_2129,Company_2129,starter,299,2023-03-07,active,23,2,Finance,7.3,1,3,4,25.0,1.5,15.0,0.0,41.5,Critical,0.585
cust_1446,Company_1446,enterprise,4999,2023-08-01,active,7,6,Other,3.9,8,2,3,14.583333333333334,12.0,10.0,5.0,41.6,Critical,0.584
cust_1705,Company_1705,starter,299,2023-06-05,active,1,2,Healthcare,5.9,13,3,3,2.083333333333333,19.5,15.0,5.0,41.6,Critical,0.584
cust_1539,Company_1539,pro,1999,2023-03-03,active,8,1,Other,5.7,0,8,4,16.666666666666664,0.0,25.0,0.0,41.7,Critical,0.583
cust_1680,Company_1680,growth,799,2023-10-16,active,8,1,Healthcare,7.3,0,7,4,16.666666666666664,0.0,25.0,0.0,41.7,Critical,0.583
cust_545,Company_545,starter,299,2023-03-16,active,2,4,SaaS,5.7,5,4,2,4.166666666666666,7.5,20.0,10.0,41.7,Critical,0.583
cust_1298,Company_1298,starter,299,2023-07-14,active,3,3,Finance,7.8,17,2,5,6.25,25.5,10.0,0.0,41.8,Critical,0.5820000000000001
cust_1060,Company_1060,starter,299,2023-04-09,active,5,5,Ecommerce,1.4,1,7,3,10.416666666666668,1.5,25.0,5.0,41.9,Critical,0.581
cust_1754,Company_1754,starter,299,2023-07-14,active,5,4,SaaS,9.8,11,2,3,10.416666666666668,16.5,10.0,5.0,41.9,Critical,0.581
cust_1673,Company_1673,growth,799,2023-01-09,active,6,5,Finance,8.2,3,2,1,12.5,4.5,10.0,15.0,42.0,Critical,0.58
cust_2810,Company_2810,growth,799,2023-08-04,active,6,5,Healthcare,7.9,3,1,0,12.5,4.5,5.0,20.0,42.0,Critical,0.58
cust_774,Company_774,starter,299,2023-08-24,active,22,5,Other,9.1,8,1,5,25.0,12.0,5.0,0.0,42.0,Critical,0.58
cust_1349,Company_1349,starter,299,2023-01-05,active,6,3,Finance,6.7,3,3,2,12.5,4.5,15.0,10.0,42.0,Critical,0.58
cust_2360,Company_2360,enterprise,4999,2023-06-28,active,7,41,Healthcare,9.7,5,3,3,14.583333333333334,7.5,15.0,5.0,42.1,Critical,0.579
cust_886,Company_886,pro,1999,2023-09-14,active,7,2,Finance,5.6,5,4,4,14.583333333333334,7.5,20.0,0.0,42.1,Critical,0.579
cust_938,Company_938,growth,799,2023-10-13,active,1,5,Ecommerce,3.4,23,1,3,2.083333333333333,30.0,5.0,5.0,42.1,Critical,0.579
cust_175,Company_175,starter,299,2023-08-08,active,1,2,Other,4.5,21,2,4,2.083333333333333,30.0,10.0,0.0,42.1,Critical,0.579
cust_2910,Company_2910,pro,1999,2023-10-24,active,3,2,Other,7.2,14,1,2,6.25,21.0,5.0,10.0,42.3,Critical,0.5770000000000001
cust_765,Company_765,starter,299,2023-11-16,active,4,5,Healthcare,8.0,6,5,5,8.333333333333332,9.0,25.0,0.0,42.3,Critical,0.5770000000000001
cust_2027,Company_2027,pro,1999,2023-02-08,active,5,2,SaaS,2.4,8,4,5,10.416666666666668,12.0,20.0,0.0,42.4,Critical,0.5760000000000001
cust_84,Company_84,growth,799,2023-05-16,active,22,2,Ecommerce,5.7,5,1,3,25.0,7.5,5.0,5.0,42.5,Critical,0.575
cust_116,Company_116,growth,799,2023-05-20,active,6,4,Finance,7.6,10,2,3,12.5,15.0,10.0,5.0,42.5,Critical,0.575
cust_2580,Company_2580,growth,799,2023-07-18,active,6,4,Other,6.4,0,7,3,12.5,0.0,25.0,5.0,42.5,Critical,0.575
cust_347,Company_347,starter,299,2023-05-08,active,12,1,Finance,3.0,5,1,3,25.0,7.5,5.0,5.0,42.5,Critical,0.575
cust_997,Company_997,enterprise,4999,2023-06-14,active,1,3,Finance,6.9,7,8,3,2.083333333333333,10.5,25.0,5.0,42.6,Critical,0.574
cust_193,Company_193,starter,299,2023-09-10,active,1,5,Finance,4.9,17,3,4,2.083333333333333,25.5,15.0,0.0,42.6,Critical,0.574
cust_1775,Company_1775,growth,799,2023-07-16,active,8,5,Other,6.6,4,2,2,16.666666666666664,6.0,10.0,10.0,42.7,Critical,0.573
cust_1941,Company_1941,growth,799,2023-07-21,active,2,1,Ecommerce,0.7,9,4,3,4.166666666666666,13.5,20.0,5.0,42.7,Critical,0.573
cust_799,Company_799,growth,799,2023-03-10,active,9,5,Finance,8.1,6,2,3,18.75,9.0,10.0,5.0,42.8,Critical,0.5720000000000001
cust_1163,Company_1163,growth,799,2023-07-17,active,10,5,Ecommerce,1.5,8,2,4,20.833333333333336,12.0,10.0,0.0,42.8,Critical,0.5720000000000001
cust_620,Company_620,starter,299,2023-11-17,active,4,2,Other,10.0,13,1,2,8.333333333333332,19.5,5.0,10.0,42.8,Critical,0.5720000000000001
cust_1219,Company_1219,enterprise,4999,2023-07-01,active,5,47,Healthcare,3.1,5,6,4,10.416666666666668,7.5,25.0,0.0,42.9,Critical,0.5710000000000001
cust_453,Company_453,pro,1999,2023-01-03,active,11,2,SaaS,2.0,10,1,5,22.916666666666664,15.0,5.0,0.0,42.9,Critical,0.5710000000000001
cust_2017,Company_2017,starter,299,2023-06-09,active,11,3,Healthcare,7.7,10,1,4,22.916666666666664,15.0,5.0,0.0,42.9,Critical,0.5710000000000001
cust_1208,Company_1208,growth,799,2023-01-04,active,15,5,Healthcare,8.5,2,1,2,25.0,3.0,5.0,10.0,43.0,Critical,0.57
cust_2483,Company_2483,growth,799,2023-03-07,active,15,4,Ecommerce,5.6,2,3,4,25.0,3.0,15.0,0.0,43.0,Critical,0.57
cust_661,Company_661,starter,299,2023-01-27,active,22,5,SaaS,3.2,2,3,4,25.0,3.0,15.0,0.0,43.0,Critical,0.57
cust_1444,Company_1444,starter,299,2023-08-13,active,13,4,Other,8.2,2,3,4,25.0,3.0,15.0,0.0,43.0,Critical,0.57
cust_472,Company_472,starter,299,2023-02-05,active,7,4,Finance,6.4,9,3,4,14.583333333333334,13.5,15.0,0.0,43.1,Critical,0.569
cust_2412,Company_2412,growth,799,2023-06-16,active,8,3,Finance,4.1,1,5,5,16.666666666666664,1.5,25.0,0.0,43.2,Critical,0.568
cust_168,Company_168,pro,1999,2023-03-12,active,9,4,Finance,5.8,3,2,2,18.75,4.5,10.0,10.0,43.3,Critical,0.5670000000000001
cust_303,Company_303,growth,799,2023-10-21,active,4,5,Finance,5.6,24,1,5,8.333333333333332,30.0,5.0,0.0,43.3,Critical,0.5670000000000001
cust_1804,Company_1804,growth,799,2023-09-04,active,4,5,Finance,1.0,20,1,5,8.333333333333332,30.0,5.0,0.0,43.3,Critical,0.5670000000000001
cust_2215,Company_2215,growth,799,2023-08-09,active,3,5,Ecommerce,9.5,8,6,4,6.25,12.0,25.0,0.0,43.3,Critical,0.5670000000000001
cust_2489,Company_2489,starter,299,2023-04-06,active,3,3,Ecommerce,6.4,8,5,4,6.25,12.0,25.0,0.0,43.3,Critical,0.5670000000000001
cust_2504,Company_2504,starter,299,2023-03-13,active,4,1,Finance,2.8,26,1,4,8.333333333333332,30.0,5.0,0.0,43.3,Critical,0.5670000000000001
cust_76,Company_76,enterprise,4999,2023-10-09,active,11,30,Finance,3.4,7,2,5,22.916666666666664,10.5,10.0,0.0,43.4,Critical,0.5660000000000001
cust_1364,Company_1364,pro,1999,2023-01-07,active,6,5,Other,4.1,14,1,3,12.5,21.0,5.0,5.0,43.5,Critical,0.565
cust_1369,Company_1369,growth,799,2023-01-26,active,20,3,Healthcare,3.7,9,1,4,25.0,13.5,5.0,0.0,43.5,Critical,0.565
cust_1620,Company_1620,pro,1999,2023-09-03,active,7,1,Finance,9.7,6,4,5,14.583333333333334,9.0,20.0,0.0,43.6,Critical,0.564
cust_2705,Company_2705,growth,799,2023-10-09,active,7,5,Other,4.7,6,1,1,14.583333333333334,9.0,5.0,15.0,43.6,Critical,0.564
cust_2020,Company_2020,pro,1999,2023-01-28,active,4,3,Other,6.3,7,1,0,8.333333333333332,10.5,5.0,20.0,43.8,Critical,0.562
cust_2720,Company_2720,growth,799,2023-05-30,active,9,4,Other,8.2,0,4,3,18.75,0.0,20.0,5.0,43.8,Critical,0.562
cust_1107,Company_1107,starter,299,2023-02-23,active,3,3,SaaS,2.8,5,2,0,6.25,7.5,10.0,20.0,43.8,Critical,0.562
cust_881,Company_881,enterprise,4999,2023-12-14,active,6,21,Ecommerce,0.8,1,5,3,12.5,1.5,25.0,5.0,44.0,Critical,0.56
cust_376,Company_376,growth,799,2023-07-18,active,6,4,Finance,2.3,1,5,3,12.5,1.5,25.0,5.0,44.0,Critical,0.56
cust_2648,Company_2648,growth,799,2023-12-30,active,6,5,Finance,6.7,1,3,1,12.5,1.5,15.0,15.0,44.0,Critical,0.56
cust_2886,Company_2886,starter,299,2023-12-18,active,7,2,Other,6.5,3,5,4,14.583333333333334,4.5,25.0,0.0,44.1,Critical,0.5589999999999999
cust_1597,Company_1597,enterprise,4999,2023-03-05,active,2,36,Healthcare,4.0,10,7,4,4.166666666666666,15.0,25.0,0.0,44.2,Critical,0.5579999999999999
cust_155,Company_155,growth,799,2023-01-20,active,2,3,SaaS,6.6,27,2,4,4.166666666666666,30.0,10.0,0.0,44.2,Critical,0.5579999999999999
cust_202,Company_202,growth,799,2023-12-19,active,2,4,Healthcare,4.9,10,3,2,4.166666666666666,15.0,15.0,10.0,44.2,Critical,0.5579999999999999
cust_1992,Company_1992,growth,799,2023-05-17,active,2,2,SaaS,3.0,25,2,4,4.166666666666666,30.0,10.0,0.0,44.2,Critical,0.5579999999999999
cust_969,Company_969,starter,299,2023-11-25,active,2,5,Healthcare,7.5,10,3,2,4.166666666666666,15.0,15.0,10.0,44.2,Critical,0.5579999999999999
cust_2339,Company_2339,starter,299,2023-08-07,active,2,5,Finance,8.4,25,2,4,4.166666666666666,30.0,10.0,0.0,44.2,Critical,0.5579999999999999
cust_2114,Company_2114,pro,1999,2023-04-06,active,3,5,Healthcare,3.5,12,1,1,6.25,18.0,5.0,15.0,44.3,Critical,0.557
cust_2094,Company_2094,starter,299,2023-08-13,active,11,5,Finance,8.8,1,1,1,22.916666666666664,1.5,5.0,15.0,44.4,Critical,0.556
cust_1756,Company_1756,growth,799,2023-02-21,active,12,3,Finance,3.5,3,3,4,25.0,4.5,15.0,0.0,44.5,Critical,0.555
cust_861,Company_861,starter,299,2023-10-04,active,19,3,Healthcare,9.9,3,1,2,25.0,4.5,5.0,10.0,44.5,Critical,0.555
cust_1468,Company_1468,starter,299,2023-04-28,active,23,5,Ecommerce,4.1,3,3,5,25.0,4.5,15.0,0.0,44.5,Critical,0.555
cust_2201,Company_2201,starter,299,2023-12-22,active,12,1,Ecommerce,4.0,3,3,4,25.0,4.5,15.0,0.0,44.5,Critical,0.555
cust_1424,Company_1424,pro,1999,2023-04-14,active,7,3,Finance,8.4,0,6,3,14.583333333333334,0.0,25.0,5.0,44.6,Critical,0.5539999999999999
cust_1332,Company_1332,growth,799,2023-10-20,active,1,4,Other,6.5,15,3,3,2.083333333333333,22.5,15.0,5.0,44.6,Critical,0.5539999999999999
cust_2131,Company_2131,pro,1999,2023-11-01,active,8,4,Healthcare,4.9,12,2,4,16.666666666666664,18.0,10.0,0.0,44.7,Critical,0.5529999999999999
cust_2459,Company_2459,growth,799,2023-06-07,active,8,2,Healthcare,3.3,2,5,4,16.666666666666664,3.0,25.0,0.0,44.7,Critical,0.5529999999999999
cust_1258,Company_1258,pro,1999,2023-05-22,active,9,2,Ecommerce,6.5,4,1,1,18.75,6.0,5.0,15.0,44.8,Critical,0.552
cust_2233,Company_2233,pro,1999,2023-07-31,active,4,5,Ecommerce,9.3,1,7,2,8.333333333333332,1.5,25.0,10.0,44.8,Critical,0.552
cust_315,Company_315,growth,799,2023-05-09,active,3,2,SaaS,4.3,9,4,3,6.25,13.5,20.0,5.0,44.8,Critical,0.552
cust_427,Company_427,enterprise,4999,2023-02-27,active,14,5,Finance,6.7,0,4,5,25.0,0.0,20.0,0.0,45.0,Critical,0.55
cust_2879,Company_2879,enterprise,4999,2023-09-18,active,6,45,Other,6.2,15,2,5,12.5,22.5,10.0,0.0,45.0,Critical,0.55
cust_74,Company_74,pro,1999,2023-09-08,active,18,4,Healthcare,4.8,0,2,2,25.0,0.0,10.0,10.0,45.0,Critical,0.55
cust_485,Company_485,pro,1999,2023-08-14,active,6,5,Finance,2.5,5,3,2,12.5,7.5,15.0,10.0,45.0,Critical,0.55
cust_1821,Company_1821,pro,1999,2023-09-20,active,19,5,Other,9.2,0,4,5,25.0,0.0,20.0,0.0,45.0,Critical,0.55
cust_2813,Company_2813,pro,1999,2023-12-04,active,6,2,Other,1.9,5,3,2,12.5,7.5,15.0,10.0,45.0,Critical,0.55
cust_1083,Company_1083,growth,799,2023-01-07,active,20,4,SaaS,1.5,0,1,1,25.0,0.0,5.0,15.0,45.0,Critical,0.55
cust_1830,Company_1830,growth,799,2023-06-21,active,14,2,Other,5.5,0,4,5,25.0,0.0,20.0,0.0,45.0,Critical,0.55
cust_2317,Company_2317,growth,799,2023-10-01,active,6,5,SaaS,3.8,5,8,4,12.5,7.5,25.0,0.0,45.0,Critical,0.55
cust_2554,Company_2554,growth,799,2023-06-07,active,20,4,Other,3.3,0,4,5,25.0,0.0,20.0,0.0,45.0,Critical,0.55
cust_611,Company_611,starter,299,2023-12-04,active,16,4,SaaS,6.2,0,4,4,25.0,0.0,20.0,0.0,45.0,Critical,0.55
cust_2224,Company_2224,pro,1999,2023-03-23,active,7,5,Ecommerce,6.4,7,1,1,14.583333333333334,10.5,5.0,15.0,45.1,Critical,0.5489999999999999
cust_466,Company_466,starter,299,2023-12-05,active,1,5,Ecommerce,1.8,12,5,5,2.083333333333333,18.0,25.0,0.0,45.1,Critical,0.5489999999999999
cust_1229,Company_1229,starter,299,2023-03-13,active,1,4,Other,5.7,2,6,1,2.083333333333333,3.0,25.0,15.0,45.1,Critical,0.5489999999999999
cust_308,Company_308,enterprise,4999,2023-07-30,active,2,42,Ecommerce,7.2,4,4,1,4.166666666666666,6.0,20.0,15.0,45.2,Critical,0.5479999999999999
cust_709,Company_709,starter,299,2023-06-01,active,8,1,SaaS,5.1,9,3,5,16.666666666666664,13.5,15.0,0.0,45.2,Critical,0.5479999999999999
cust_705,Company_705,enterprise,4999,2023-04-28,active,3,34,Healthcare,8.7,6,8,3,6.25,9.0,25.0,5.0,45.3,Critical,0.547
cust_957,Company_957,pro,1999,2023-12-13,active,9,3,Ecommerce,2.6,1,4,3,18.75,1.5,20.0,5.0,45.3,Critical,0.547
cust_2601,Company_2601,enterprise,4999,2023-08-01,active,5,21,SaaS,9.3,28,1,5,10.416666666666668,30.0,5.0,0.0,45.4,Critical,0.546
cust_127,Company_127,pro,1999,2023-03-16,active,5,2,SaaS,6.8,0,3,0,10.416666666666668,0.0,15.0,20.0,45.4,Critical,0.546
cust_1642,Company_1642,starter,299,2023-02-26,active,22,1,Ecommerce,5.1,7,1,3,25.0,10.5,5.0,5.0,45.5,Critical,0.545
cust_2669,Company_2669,starter,299,2023-11-23,active,6,4,Other,7.1,2,3,1,12.5,3.0,15.0,15.0,45.5,Critical,0.545
cust_394,Company_394,pro,1999,2023-04-20,active,8,2,Finance,6.7,16,1,5,16.666666666666664,24.0,5.0,0.0,45.7,Critical,0.5429999999999999
cust_1688,Company_1688,growth,799,2023-04-06,active,8,3,Ecommerce,7.8,16,1,4,16.666666666666664,24.0,5.0,0.0,45.7,Critical,0.5429999999999999
cust_2087,Company_2087,enterprise,4999,2023-11-19,active,10,9,Other,1.0,10,1,3,20.833333333333336,15.0,5.0,5.0,45.8,Critical,0.542
cust_2571,Company_2571,enterprise,4999,2023-03-15,active,10,24,Ecommerce,4.4,0,2,1,20.833333333333336,0.0,10.0,15.0,45.8,Critical,0.542
cust_1713,Company_1713,growth,799,2023-12-06,active,3,1,Healthcare,4.4,13,3,3,6.25,19.5,15.0,5.0,45.8,Critical,0.542
cust_2924,Company_2924,growth,799,2023-09-24,active,4,3,Other,9.7,5,4,2,8.333333333333332,7.5,20.0,10.0,45.8,Critical,0.542
cust_1638,Company_1638,starter,299,2023-11-20,active,4,3,Ecommerce,6.2,15,1,2,8.333333333333332,22.5,5.0,10.0,45.8,Critical,0.542
cust_2600,Company_2600,starter,299,2023-08-18,active,10,1,Finance,5.2,0,8,5,20.833333333333336,0.0,25.0,0.0,45.8,Critical,0.542
cust_1371,Company_1371,pro,1999,2023-09-30,active,24,2,SaaS,5.6,4,3,5,25.0,6.0,15.0,0.0,46.0,Critical,0.54
cust_1881,Company_1881,pro,1999,2023-07-26,active,16,4,Other,7.9,4,1,2,25.0,6.0,5.0,10.0,46.0,Critical,0.54
cust_198,Company_198,growth,799,2023-11-11,active,18,2,Other,9.4,4,3,5,25.0,6.0,15.0,0.0,46.0,Critical,0.54
cust_785,Company_785,growth,799,2023-08-12,active,14,1,Ecommerce,2.0,4,1,2,25.0,6.0,5.0,10.0,46.0,Critical,0.54
cust_1886,Company_1886,growth,799,2023-11-08,active,18,5,SaaS,9.6,4,1,2,25.0,6.0,5.0,10.0,46.0,Critical,0.54
cust_249,Company_249,starter,299,2023-07-12,active,6,4,Ecommerce,8.6,9,3,3,12.5,13.5,15.0,5.0,46.0,Critical,0.54
cust_641,Company_641,starter,299,2023-09-03,active,15,3,Finance,6.2,4,2,3,25.0,6.0,10.0,5.0,46.0,Critical,0.54
cust_2125,Company_2125,starter,299,2023-03-07,active,21,2,Ecommerce,6.8,4,1,2,25.0,6.0,5.0,10.0,46.0,Critical,0.54
cust_1239,Company_1239,enterprise,4999,2023-01-14,active,7,25,SaaS,5.7,1,7,3,14.583333333333334,1.5,25.0,5.0,46.1,Critical,0.539
cust_2528,Company_2528,growth,799,2023-12-21,active,7,5,Finance,2.2,1,5,3,14.583333333333334,1.5,25.0,5.0,46.1,Critical,0.539
cust_1408,Company_1408,pro,1999,2023-09-26,active,8,3,SaaS,4.3,3,6,4,16.666666666666664,4.5,25.0,0.0,46.2,Critical,0.5379999999999999
cust_1841,Company_1841,pro,1999,2023-07-02,active,2,5,Other,2.2,18,2,3,4.166666666666666,27.0,10.0,5.0,46.2,Critical,0.5379999999999999
cust_2778,Company_2778,growth,799,2023-07-14,active,2,2,SaaS,9.5,8,7,3,4.166666666666666,12.0,25.0,5.0,46.2,Critical,0.5379999999999999
cust_607,Company_607,pro,1999,2023-02-16,active,4,3,SaaS,5.5,12,3,3,8.333333333333332,18.0,15.0,5.0,46.3,Critical,0.537
cust_1138,Company_1138,pro,1999,2023-02-23,active,3,5,Healthcare,1.5,23,2,5,6.25,30.0,10.0,0.0,46.3,Critical,0.537
cust_2988,Company_2988,pro,1999,2023-01-29,active,9,1,SaaS,8.2,5,1,1,18.75,7.5,5.0,15.0,46.3,Critical,0.537
cust_551,Company_551,growth,799,2023-07-10,active,3,4,SaaS,7.0,10,1,0,6.25,15.0,5.0,20.0,46.3,Critical,0.537
cust_853,Company_853,growth,799,2023-05-06,active,5,5,Healthcare,8.0,4,7,3,10.416666666666668,6.0,25.0,5.0,46.4,Critical,0.536
cust_2065,Company_2065,starter,299,2023-09-19,active,11,1,Healthcare,5.1,9,2,5,22.916666666666664,13.5,10.0,0.0,46.4,Critical,0.536
cust_2755,Company_2755,enterprise,4999,2023-02-06,active,12,12,Ecommerce,0.6,1,1,1,25.0,1.5,5.0,15.0,46.5,Critical,0.535
cust_562,Company_562,pro,1999,2023-08-01,active,12,1,Other,3.0,1,2,2,25.0,1.5,10.0,10.0,46.5,Critical,0.535
cust_786,Company_786,pro,1999,2023-05-23,active,22,1,Healthcare,7.9,1,2,2,25.0,1.5,10.0,10.0,46.5,Critical,0.535
cust_493,Company_493,growth,799,2023-03-08,active,20,1,Healthcare,5.5,11,1,5,25.0,16.5,5.0,0.0,46.5,Critical,0.535
cust_2075,Company_2075,growth,799,2023-01-31,active,12,1,SaaS,1.6,11,1,4,25.0,16.5,5.0,0.0,46.5,Critical,0.535
cust_2212,Company_2212,growth,799,2023-06-05,active,13,2,Other,2.6,1,1,1,25.0,1.5,5.0,15.0,46.5,Critical,0.535
cust_2434,Company_2434,growth,799,2023-02-20,active,19,4,Other,3.6,11,1,5,25.0,16.5,5.0,0.0,46.5,Critical,0.535
cust_714,Company_714,starter,299,2023-07-07,active,6,1,Other,7.2,6,3,2,12.5,9.0,15.0,10.0,46.5,Critical,0.535
cust_1120,Company_1120,starter,299,2023-07-31,active,17,1,Other,9.8,1,4,5,25.0,1.5,20.0,0.0,46.5,Critical,0.535
cust_1370,Company_1370,starter,299,2023-05-31,active,12,4,Finance,3.3,1,2,2,25.0,1.5,10.0,10.0,46.5,Critical,0.535
cust_2543,Company_2543,starter,299,2023-05-01,active,12,4,SaaS,3.7,1,4,5,25.0,1.5,20.0,0.0,46.5,Critical,0.535
